timestamp,Variable1,Variable2,Variable3,target
,,,,
9/22/2017 14:12,EM2,HDD,Commercial,543
,,,,
9/22/2017 14:12,EM2,SSD,Commercial,608
,,,,
9/22/2017 14:12,EM3,HDD,Commercial,2916
,,,,
9/22/2017 14:12,EM3,SSD,Commercial,550
,,,,
9/22/2017 14:12,US2,HDD,Commercial,8033
,,,,
9/22/2017 14:12,US2,SSD,Commercial,10329
,,,,
9/22/2017 14:12,US2,SSD,Commercial,137
,,,,
9/22/2017 14:12,US2,SSD,Commercial,62
,,,,
9/22/2017 14:12,US6,HDD,Commercial,1901
,,,,
9/22/2017 14:12,US6,SSD,Commercial,1308
,,,,
9/22/2017 14:12,US7,HDD,PCI,797
,,,,
9/22/2017 15:12,AP1,HDD,Commercial,2168
,,,,
9/22/2017 15:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 15:12,AP5,HDD,Commercial,384
,,,,
9/22/2017 15:12,EM2,HDD,Commercial,528
,,,,
9/22/2017 15:12,EM2,SSD,Commercial,605
,,,,
9/22/2017 15:12,EM3,HDD,Commercial,2929
,,,,
9/22/2017 15:12,EM3,SSD,Commercial,550
,,,,
9/22/2017 15:12,US2,HDD,Commercial,8179
,,,,
9/22/2017 15:12,US2,SSD,Commercial,10847
,,,,
9/22/2017 15:12,US2,SSD,Commercial,137
,,,,
9/22/2017 15:12,US2,SSD,Commercial,62
,,,,
9/22/2017 15:12,US6,HDD,Commercial,1919
,,,,
9/22/2017 15:12,US6,SSD,Commercial,1319
,,,,
9/22/2017 15:12,US7,HDD,PCI,800
,,,,
9/22/2017 16:12,AP1,HDD,Commercial,2176
,,,,
9/22/2017 16:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 16:12,AP5,HDD,Commercial,388
,,,,
9/22/2017 16:12,EM2,HDD,Commercial,527
,,,,
9/22/2017 16:12,EM2,SSD,Commercial,606
,,,,
9/22/2017 16:12,EM3,HDD,Commercial,2927
,,,,
9/22/2017 16:12,EM3,SSD,Commercial,550
,,,,
9/22/2017 16:12,US2,HDD,Commercial,8170
,,,,
9/22/2017 16:12,US2,SSD,Commercial,10852
,,,,
9/22/2017 16:12,US2,SSD,Commercial,137
,,,,
9/22/2017 16:12,US2,SSD,Commercial,62
,,,,
9/22/2017 16:12,US6,HDD,Commercial,1925
,,,,
9/22/2017 16:12,US6,SSD,Commercial,1315
,,,,
9/22/2017 16:12,US7,HDD,PCI,803
,,,,
9/22/2017 17:12,AP1,HDD,Commercial,2178
,,,,
9/22/2017 17:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 17:12,AP5,HDD,Commercial,384
,,,,
9/22/2017 17:12,EM2,HDD,Commercial,528
,,,,
9/22/2017 17:12,EM2,SSD,Commercial,604
,,,,
9/22/2017 17:12,EM3,HDD,Commercial,2917
,,,,
9/22/2017 17:12,EM3,SSD,Commercial,550
,,,,
9/22/2017 17:12,US2,HDD,Commercial,8163
,,,,
9/22/2017 17:12,US2,SSD,Commercial,10829
,,,,
9/22/2017 17:12,US2,SSD,Commercial,137
,,,,
9/22/2017 17:12,US2,SSD,Commercial,62
,,,,
9/22/2017 17:12,US6,HDD,Commercial,1933
,,,,
9/22/2017 17:12,US6,SSD,Commercial,1317
,,,,
9/22/2017 17:12,US7,HDD,PCI,801
,,,,
9/22/2017 18:12,AP1,HDD,Commercial,2173
,,,,
9/22/2017 18:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 18:12,AP5,HDD,Commercial,390
,,,,
9/22/2017 18:12,EM2,HDD,Commercial,529
,,,,
9/22/2017 18:12,EM2,SSD,Commercial,606
,,,,
9/22/2017 18:12,EM3,HDD,Commercial,2901
,,,,
9/22/2017 18:12,EM3,SSD,Commercial,570
,,,,
9/22/2017 18:12,US2,HDD,Commercial,8164
,,,,
9/22/2017 18:12,US2,SSD,Commercial,10842
,,,,
9/22/2017 18:12,US2,SSD,Commercial,137
,,,,
9/22/2017 18:12,US2,SSD,Commercial,62
,,,,
9/22/2017 18:12,US6,HDD,Commercial,1939
,,,,
9/22/2017 18:12,US6,SSD,Commercial,1317
,,,,
9/22/2017 18:12,US7,HDD,PCI,801
,,,,
9/22/2017 19:12,AP1,HDD,Commercial,2174
,,,,
9/22/2017 19:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 19:12,AP5,HDD,Commercial,390
,,,,
9/22/2017 19:12,EM2,HDD,Commercial,538
,,,,
9/22/2017 19:12,EM2,SSD,Commercial,621
,,,,
9/22/2017 19:12,EM3,HDD,Commercial,2885
,,,,
9/22/2017 19:12,EM3,SSD,Commercial,573
,,,,
9/22/2017 19:12,US2,HDD,Commercial,8151
,,,,
9/22/2017 19:12,US2,SSD,Commercial,10798
,,,,
9/22/2017 19:12,US2,SSD,Commercial,137
,,,,
9/22/2017 19:12,US2,SSD,Commercial,62
,,,,
9/22/2017 19:12,US6,HDD,Commercial,1950
,,,,
9/22/2017 19:12,US6,SSD,Commercial,1318
,,,,
9/22/2017 19:12,US7,HDD,PCI,803
,,,,
9/22/2017 20:12,AP1,HDD,Commercial,2209
,,,,
9/22/2017 20:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 20:12,AP5,HDD,Commercial,383
,,,,
9/22/2017 20:12,EM2,HDD,Commercial,538
,,,,
9/22/2017 20:12,EM2,SSD,Commercial,621
,,,,
9/22/2017 20:12,EM3,HDD,Commercial,2882
,,,,
9/22/2017 20:12,EM3,SSD,Commercial,574
,,,,
9/22/2017 20:12,US2,HDD,Commercial,8150
,,,,
9/22/2017 20:12,US2,SSD,Commercial,10818
,,,,
9/22/2017 20:12,US2,SSD,Commercial,137
,,,,
9/22/2017 20:12,US2,SSD,Commercial,62
,,,,
9/22/2017 20:12,US6,HDD,Commercial,1951
,,,,
9/22/2017 20:12,US6,SSD,Commercial,1316
,,,,
9/22/2017 20:12,US7,HDD,PCI,789
,,,,
9/22/2017 21:12,AP1,HDD,Commercial,2208
,,,,
9/22/2017 21:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 21:12,AP5,HDD,Commercial,383
,,,,
9/22/2017 21:12,EM2,HDD,Commercial,538
,,,,
9/22/2017 21:12,EM2,SSD,Commercial,621
,,,,
9/22/2017 21:12,EM3,HDD,Commercial,2882
,,,,
9/22/2017 21:12,EM3,SSD,Commercial,578
,,,,
9/22/2017 21:12,US2,HDD,Commercial,8188
,,,,
9/22/2017 21:12,US2,SSD,Commercial,10862
,,,,
9/22/2017 21:12,US2,SSD,Commercial,137
,,,,
9/22/2017 21:12,US2,SSD,Commercial,62
,,,,
9/22/2017 21:12,US6,HDD,Commercial,1953
,,,,
9/22/2017 21:12,US6,SSD,Commercial,1317
,,,,
9/22/2017 21:12,US7,HDD,PCI,790
,,,,
9/22/2017 22:12,AP1,HDD,Commercial,2211
,,,,
9/22/2017 22:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 22:12,AP5,HDD,Commercial,385
,,,,
9/22/2017 22:12,EM2,HDD,Commercial,538
,,,,
9/22/2017 22:12,EM2,SSD,Commercial,621
,,,,
9/22/2017 22:12,EM3,HDD,Commercial,2881
,,,,
9/22/2017 22:12,EM3,SSD,Commercial,575
,,,,
9/22/2017 22:12,US2,HDD,Commercial,8177
,,,,
9/22/2017 22:12,US2,SSD,Commercial,10850
,,,,
9/22/2017 22:12,US2,SSD,Commercial,137
,,,,
9/22/2017 22:12,US2,SSD,Commercial,62
,,,,
9/22/2017 22:12,US6,HDD,Commercial,1940
,,,,
9/22/2017 22:12,US6,SSD,Commercial,1310
,,,,
9/22/2017 22:12,US7,HDD,PCI,789
,,,,
9/22/2017 23:12,AP1,HDD,Commercial,2214
,,,,
9/22/2017 23:12,AP1,SSD,Commercial,14
,,,,
9/22/2017 23:12,AP5,HDD,Commercial,383
,,,,
9/22/2017 23:12,EM2,HDD,Commercial,539
,,,,
9/22/2017 23:12,EM2,SSD,Commercial,621
,,,,
9/22/2017 23:12,EM3,HDD,Commercial,2883
,,,,
9/22/2017 23:12,EM3,SSD,Commercial,577
,,,,
9/22/2017 23:12,US2,HDD,Commercial,6264
,,,,
9/22/2017 23:12,US2,SSD,Commercial,5556
,,,,
9/22/2017 23:12,US2,SSD,Commercial,125
,,,,
9/22/2017 23:12,US2,SSD,Commercial,62
,,,,
9/22/2017 23:12,US6,HDD,Commercial,1935
,,,,
9/22/2017 23:12,US6,SSD,Commercial,1310
,,,,
9/22/2017 23:12,US7,HDD,PCI,788
,,,,
9/23/2017 0:12,AP1,HDD,Commercial,2219
,,,,
9/23/2017 0:12,AP1,SSD,Commercial,14
,,,,
9/23/2017 0:12,AP5,HDD,Commercial,386
,,,,
9/23/2017 0:12,EM2,HDD,Commercial,540
,,,,
9/23/2017 0:12,EM2,SSD,Commercial,623
,,,,
9/23/2017 0:12,EM3,HDD,Commercial,2880
,,,,
9/23/2017 0:12,EM3,SSD,Commercial,577
,,,,
9/23/2017 0:12,US2,HDD,Commercial,6260
,,,,
9/23/2017 0:12,US2,SSD,Commercial,5500
,,,,
9/23/2017 0:12,US2,SSD,Commercial,125
,,,,
9/23/2017 0:12,US2,SSD,Commercial,62
,,,,
9/23/2017 0:12,US6,HDD,Commercial,1932
,,,,
9/23/2017 0:12,US6,SSD,Commercial,1309
,,,,
9/23/2017 0:12,US7,HDD,PCI,790
,,,,
9/23/2017 1:12,AP1,HDD,Commercial,2210
,,,,
9/23/2017 1:12,AP1,SSD,Commercial,14
,,,,
9/23/2017 1:12,AP5,HDD,Commercial,390
,,,,
9/23/2017 1:12,EM2,HDD,Commercial,540
,,,,
9/23/2017 1:12,EM2,SSD,Commercial,623
,,,,
9/23/2017 1:12,EM3,HDD,Commercial,2882
,,,,
9/23/2017 1:12,EM3,SSD,Commercial,567
,,,,
9/23/2017 1:12,US2,HDD,Commercial,6235
,,,,
9/23/2017 1:12,US2,SSD,Commercial,5371
,,,,
9/23/2017 1:12,US2,SSD,Commercial,125
,,,,
9/23/2017 1:12,US2,SSD,Commercial,62
,,,,
9/23/2017 1:12,US6,HDD,Commercial,1924
,,,,
9/23/2017 1:12,US6,SSD,Commercial,1309
,,,,
9/23/2017 1:12,US7,HDD,PCI,788
,,,,
9/23/2017 2:12,AP1,HDD,Commercial,2210
,,,,
9/23/2017 2:12,AP1,SSD,Commercial,14
,,,,
9/23/2017 2:12,AP5,HDD,Commercial,383
,,,,
9/23/2017 2:12,EM2,HDD,Commercial,541
,,,,
9/23/2017 2:12,EM2,SSD,Commercial,624
,,,,
9/23/2017 2:12,EM3,HDD,Commercial,2880
,,,,
9/23/2017 2:12,EM3,SSD,Commercial,569
,,,,
9/23/2017 2:12,US2,HDD,Commercial,6236
,,,,
9/23/2017 2:12,US2,SSD,Commercial,5377
,,,,
9/23/2017 2:12,US2,SSD,Commercial,125
,,,,
9/23/2017 2:12,US2,SSD,Commercial,62
,,,,
9/23/2017 2:12,US6,HDD,Commercial,1947
,,,,
9/23/2017 2:12,US6,SSD,Commercial,1313
,,,,
9/23/2017 2:12,US7,HDD,PCI,794
,,,,
9/23/2017 3:12,AP1,HDD,Commercial,2207
,,,,
9/23/2017 3:12,AP1,SSD,Commercial,14
,,,,
9/23/2017 3:12,AP5,HDD,Commercial,383
,,,,
9/23/2017 3:12,EM2,HDD,Commercial,539
,,,,
9/23/2017 3:12,EM2,SSD,Commercial,621
,,,,
9/23/2017 3:12,EM3,HDD,Commercial,2879
,,,,
9/23/2017 3:12,EM3,SSD,Commercial,575
,,,,
9/23/2017 3:12,US2,HDD,Commercial,6235
,,,,
9/23/2017 3:12,US2,SSD,Commercial,5376
,,,,
9/23/2017 3:12,US2,SSD,Commercial,125
,,,,
9/23/2017 3:12,US2,SSD,Commercial,62
,,,,
9/23/2017 3:12,US6,HDD,Commercial,1939
,,,,
9/23/2017 3:12,US6,SSD,Commercial,1313
,,,,
9/23/2017 3:12,US7,HDD,PCI,792
,,,,
9/23/2017 4:11,AP1,HDD,Commercial,2207
,,,,
9/23/2017 4:11,AP1,SSD,Commercial,14
,,,,
9/23/2017 4:11,AP5,HDD,Commercial,383
,,,,
9/23/2017 4:11,EM2,HDD,Commercial,539
,,,,
9/23/2017 4:11,EM2,SSD,Commercial,621
,,,,
9/23/2017 4:11,EM3,HDD,Commercial,2879
,,,,
9/23/2017 4:11,EM3,SSD,Commercial,575
,,,,
9/23/2017 4:11,US2,HDD,Commercial,6235
,,,,
9/23/2017 4:11,US2,SSD,Commercial,5376
,,,,
9/23/2017 4:11,US2,SSD,Commercial,125
,,,,
9/23/2017 4:11,US2,SSD,Commercial,62
,,,,
9/23/2017 4:11,US6,HDD,Commercial,1939
,,,,
9/23/2017 4:11,US6,SSD,Commercial,1313
,,,,
9/23/2017 4:11,US7,HDD,PCI,792
,,,,
9/23/2017 5:11,AP1,HDD,Commercial,2207
,,,,
9/23/2017 5:11,AP1,SSD,Commercial,14
,,,,
9/23/2017 5:11,AP5,HDD,Commercial,383
,,,,
9/23/2017 5:11,EM2,HDD,Commercial,539
,,,,
9/23/2017 5:11,EM2,SSD,Commercial,621
,,,,
9/23/2017 5:11,EM3,HDD,Commercial,2879
,,,,
9/23/2017 5:11,EM3,SSD,Commercial,575
,,,,
9/23/2017 5:11,US2,HDD,Commercial,6235
,,,,
9/23/2017 5:11,US2,SSD,Commercial,5376
,,,,
9/23/2017 5:11,US2,SSD,Commercial,125
,,,,
9/23/2017 5:11,US2,SSD,Commercial,62
,,,,
9/23/2017 5:11,US6,HDD,Commercial,1939
,,,,
9/23/2017 5:11,US6,SSD,Commercial,1313
,,,,
9/23/2017 5:11,US7,HDD,PCI,792
,,,,
9/23/2017 6:11,AP1,HDD,Commercial,2207
,,,,
9/23/2017 6:11,AP1,SSD,Commercial,14
,,,,
9/23/2017 6:11,AP5,HDD,Commercial,383
,,,,
9/23/2017 6:11,EM2,HDD,Commercial,539
,,,,
9/23/2017 6:11,EM2,SSD,Commercial,621
,,,,
9/23/2017 6:11,EM3,HDD,Commercial,2879
,,,,
9/23/2017 6:11,EM3,SSD,Commercial,575
,,,,
9/23/2017 6:11,US2,HDD,Commercial,6235
,,,,
9/23/2017 6:11,US2,SSD,Commercial,5376
,,,,
9/23/2017 6:11,US2,SSD,Commercial,125
,,,,
9/23/2017 6:11,US2,SSD,Commercial,62
,,,,
9/23/2017 6:11,US6,HDD,Commercial,1939
,,,,
9/23/2017 6:11,US6,SSD,Commercial,1313
,,,,
9/23/2017 6:11,US7,HDD,PCI,792
,,,,
9/23/2017 7:13,AP1,HDD,Commercial,2213
,,,,
9/23/2017 7:13,AP1,SSD,Commercial,14
,,,,
9/23/2017 7:13,AP5,HDD,Commercial,385
,,,,
9/23/2017 7:13,EM2,HDD,Commercial,541
,,,,
9/23/2017 7:13,EM2,SSD,Commercial,623
,,,,
9/23/2017 7:13,EM3,HDD,Commercial,2880
,,,,
9/23/2017 7:13,EM3,SSD,Commercial,570
,,,,
9/23/2017 7:13,US2,HDD,Commercial,6221
,,,,
9/23/2017 7:13,US2,SSD,Commercial,5385
,,,,
9/23/2017 7:13,US2,SSD,Commercial,125
,,,,
9/23/2017 7:13,US2,SSD,Commercial,62
,,,,
9/23/2017 7:13,US6,HDD,Commercial,1943
,,,,
9/23/2017 7:13,US6,SSD,Commercial,1314
,,,,
9/23/2017 7:13,US7,HDD,PCI,788
,,,,
9/23/2017 8:12,AP1,HDD,Commercial,2218
,,,,
9/23/2017 8:12,AP1,SSD,Commercial,14
,,,,
9/23/2017 8:12,AP5,HDD,Commercial,389
,,,,
9/23/2017 8:12,EM2,HDD,Commercial,541
,,,,
9/23/2017 8:12,EM2,SSD,Commercial,623
,,,,
9/23/2017 8:12,EM3,HDD,Commercial,2876
,,,,
9/23/2017 8:12,EM3,SSD,Commercial,572
,,,,
9/23/2017 8:12,US2,HDD,Commercial,6234
,,,,
9/23/2017 8:12,US2,SSD,Commercial,5339
,,,,
9/23/2017 8:12,US2,SSD,Commercial,125
,,,,
9/23/2017 8:12,US2,SSD,Commercial,62
,,,,
9/23/2017 8:12,US6,HDD,Commercial,1946
,,,,
9/23/2017 8:12,US6,SSD,Commercial,1311
,,,,
9/23/2017 8:12,US7,HDD,PCI,789
,,,,
9/23/2017 14:12,AP1,HDD,Commercial,2210
,,,,
9/23/2017 14:12,AP1,SSD,Commercial,14
,,,,
9/23/2017 14:12,AP5,HDD,Commercial,385
,,,,
9/23/2017 14:12,EM2,HDD,Commercial,565
,,,,
9/23/2017 14:12,EM2,SSD,Commercial,628
,,,,
9/23/2017 14:12,EM3,HDD,Commercial,2870
,,,,
9/23/2017 14:12,EM3,SSD,Commercial,611
,,,,
9/23/2017 14:12,US2,HDD,Commercial,7016
,,,,
9/23/2017 14:12,US2,SSD,Commercial,8394
,,,,
9/23/2017 14:12,US2,SSD,Commercial,125
,,,,
9/23/2017 14:12,US2,SSD,Commercial,62
,,,,
9/23/2017 14:12,US6,HDD,Commercial,1948
,,,,
9/23/2017 14:12,US6,SSD,Commercial,1312
,,,,
9/23/2017 14:12,US7,HDD,PCI,788
,,,,
9/23/2017 15:12,AP1,HDD,Commercial,2212
,,,,
9/23/2017 15:12,AP1,SSD,Commercial,14
,,,,
9/23/2017 15:12,AP5,HDD,Commercial,385
,,,,
9/23/2017 15:12,EM2,HDD,Commercial,563
,,,,
9/23/2017 15:12,EM2,SSD,Commercial,629
,,,,
9/23/2017 15:12,EM3,HDD,Commercial,2870
,,,,
9/23/2017 15:12,EM3,SSD,Commercial,612
,,,,
9/23/2017 15:12,US2,HDD,Commercial,7016
,,,,
9/23/2017 15:12,US2,SSD,Commercial,8392
,,,,
9/23/2017 15:12,US2,SSD,Commercial,125
,,,,
9/23/2017 15:12,US2,SSD,Commercial,62
,,,,
9/23/2017 15:12,US6,HDD,Commercial,1949
,,,,
9/23/2017 15:12,US6,SSD,Commercial,1312
,,,,
9/23/2017 15:12,US7,HDD,PCI,788
,,,,
9/24/2017 5:12,AP1,HDD,Commercial,2252
,,,,
9/24/2017 5:12,AP1,SSD,Commercial,14
,,,,
9/24/2017 5:12,AP5,HDD,Commercial,394
,,,,
9/24/2017 5:12,EM2,HDD,Commercial,567
,,,,
9/24/2017 5:12,EM2,SSD,Commercial,631
,,,,
9/24/2017 5:12,EM3,HDD,Commercial,2861
,,,,
9/24/2017 5:12,EM3,SSD,Commercial,672
,,,,
9/24/2017 5:12,US2,HDD,Commercial,8599
,,,,
9/24/2017 5:12,US2,SSD,Commercial,12421
,,,,
9/24/2017 5:12,US2,SSD,Commercial,150
,,,,
9/24/2017 5:12,US2,SSD,Commercial,62
,,,,
9/24/2017 5:12,US6,HDD,Commercial,1958
,,,,
9/24/2017 5:12,US6,SSD,Commercial,1316
,,,,
9/24/2017 5:12,US7,HDD,PCI,788
,,,,
9/24/2017 6:12,AP1,HDD,Commercial,2250
,,,,
9/24/2017 6:12,AP1,SSD,Commercial,14
,,,,
9/24/2017 6:12,AP5,HDD,Commercial,366
,,,,
9/24/2017 6:12,EM2,HDD,Commercial,567
,,,,
9/24/2017 6:12,EM2,SSD,Commercial,630
,,,,
9/24/2017 6:12,EM3,HDD,Commercial,2861
,,,,
9/24/2017 6:12,EM3,SSD,Commercial,674
,,,,
9/24/2017 6:12,US2,HDD,Commercial,8592
,,,,
9/24/2017 6:12,US2,SSD,Commercial,12396
,,,,
9/24/2017 6:12,US2,SSD,Commercial,150
,,,,
9/24/2017 6:12,US2,SSD,Commercial,62
,,,,
9/24/2017 6:12,US6,HDD,Commercial,1954
,,,,
9/24/2017 6:12,US6,SSD,Commercial,1316
,,,,
9/24/2017 6:12,US7,HDD,PCI,788
,,,,
9/24/2017 8:12,AP1,HDD,Commercial,2247
,,,,
9/24/2017 8:12,AP1,SSD,Commercial,14
,,,,
9/24/2017 8:12,AP5,HDD,Commercial,391
,,,,
9/24/2017 8:12,EM2,HDD,Commercial,567
,,,,
9/24/2017 8:12,EM2,SSD,Commercial,629
,,,,
9/24/2017 8:12,EM3,HDD,Commercial,2861
,,,,
9/24/2017 8:12,EM3,SSD,Commercial,675
,,,,
9/24/2017 8:12,US2,HDD,Commercial,8854
,,,,
9/24/2017 8:12,US2,SSD,Commercial,12559
,,,,
9/24/2017 8:12,US2,SSD,Commercial,150
,,,,
9/24/2017 8:12,US2,SSD,Commercial,62
,,,,
9/24/2017 8:12,US6,HDD,Commercial,1958
,,,,
9/24/2017 8:12,US6,SSD,Commercial,1317
,,,,
9/24/2017 8:12,US7,HDD,PCI,791
,,,,
9/24/2017 9:12,AP1,HDD,Commercial,2247
,,,,
9/24/2017 9:12,AP1,SSD,Commercial,14
,,,,
9/24/2017 9:12,AP5,HDD,Commercial,390
,,,,
9/24/2017 9:12,EM2,HDD,Commercial,567
,,,,
9/24/2017 9:12,EM2,SSD,Commercial,628
,,,,
9/24/2017 9:12,EM3,HDD,Commercial,2861
,,,,
9/24/2017 9:12,EM3,SSD,Commercial,674
,,,,
9/24/2017 9:12,US2,HDD,Commercial,9222
,,,,
9/24/2017 9:12,US2,SSD,Commercial,12971
,,,,
9/24/2017 9:12,US2,SSD,Commercial,150
,,,,
9/24/2017 9:12,US2,SSD,Commercial,62
,,,,
9/24/2017 9:12,US6,HDD,Commercial,1956
,,,,
9/24/2017 9:12,US6,SSD,Commercial,1316
,,,,
9/24/2017 9:12,US7,HDD,PCI,792
,,,,
9/24/2017 11:12,AP1,HDD,Commercial,2248
,,,,
9/24/2017 11:12,AP1,SSD,Commercial,14
,,,,
9/24/2017 11:12,AP5,HDD,Commercial,372
,,,,
9/24/2017 11:12,EM2,HDD,Commercial,568
,,,,
9/24/2017 11:12,EM2,SSD,Commercial,630
,,,,
9/24/2017 11:12,EM3,HDD,Commercial,2838
,,,,
9/24/2017 11:12,EM3,SSD,Commercial,694
,,,,
9/24/2017 11:12,US2,HDD,Commercial,9640
,,,,
9/24/2017 11:12,US2,SSD,Commercial,13217
,,,,
9/24/2017 11:12,US2,SSD,Commercial,150
,,,,
9/24/2017 11:12,US2,SSD,Commercial,62
,,,,
9/24/2017 11:12,US6,HDD,Commercial,1958
,,,,
9/24/2017 11:12,US6,SSD,Commercial,1317
,,,,
9/24/2017 11:12,US7,HDD,PCI,792
,,,,
9/24/2017 12:11,AP1,HDD,Commercial,2250
,,,,
9/24/2017 12:11,AP1,SSD,Commercial,14
,,,,
9/24/2017 12:11,AP5,HDD,Commercial,365
,,,,
9/24/2017 12:11,EM2,HDD,Commercial,567
,,,,
9/24/2017 12:11,EM2,SSD,Commercial,629
,,,,
9/24/2017 12:11,EM3,HDD,Commercial,2838
,,,,
9/24/2017 12:11,EM3,SSD,Commercial,693
,,,,
9/24/2017 12:11,US2,HDD,Commercial,9832
,,,,
9/24/2017 12:11,US2,SSD,Commercial,13311
,,,,
9/24/2017 12:11,US2,SSD,Commercial,174
,,,,
9/24/2017 12:11,US2,SSD,Commercial,86
,,,,
9/24/2017 12:11,US6,HDD,Commercial,1957
,,,,
9/24/2017 12:11,US6,SSD,Commercial,1315
,,,,
9/24/2017 12:11,US7,HDD,PCI,795
,,,,
9/24/2017 23:12,AP1,HDD,Commercial,2253
,,,,
9/24/2017 23:12,AP1,SSD,Commercial,14
,,,,
9/24/2017 23:12,AP5,HDD,Commercial,371
,,,,
9/24/2017 23:12,EM2,HDD,Commercial,568
,,,,
9/24/2017 23:12,EM2,SSD,Commercial,627
,,,,
9/24/2017 23:12,EM3,HDD,Commercial,2834
,,,,
9/24/2017 23:12,EM3,SSD,Commercial,701
,,,,
9/24/2017 23:12,US2,HDD,Commercial,10270
,,,,
9/24/2017 23:12,US2,SSD,Commercial,14117
,,,,
9/24/2017 23:12,US2,SSD,Commercial,174
,,,,
9/24/2017 23:12,US2,SSD,Commercial,86
,,,,
9/24/2017 23:12,US6,HDD,Commercial,2939
,,,,
9/24/2017 23:12,US6,SSD,Commercial,2061
,,,,
9/24/2017 23:12,US7,HDD,PCI,790
,,,,
9/25/2017 2:12,AP1,HDD,Commercial,2260
,,,,
9/25/2017 2:12,AP1,SSD,Commercial,14
,,,,
9/25/2017 2:12,AP5,HDD,Commercial,380
,,,,
9/25/2017 2:12,EM2,HDD,Commercial,572
,,,,
9/25/2017 2:12,EM2,SSD,Commercial,630
,,,,
9/25/2017 2:12,EM3,HDD,Commercial,2834
,,,,
9/25/2017 2:12,EM3,SSD,Commercial,703
,,,,
9/25/2017 2:12,US2,HDD,Commercial,10270
,,,,
9/25/2017 2:12,US2,SSD,Commercial,14166
,,,,
9/25/2017 2:12,US2,SSD,Commercial,174
,,,,
9/25/2017 2:12,US2,SSD,Commercial,86
,,,,
9/25/2017 2:12,US6,HDD,Commercial,2944
,,,,
9/25/2017 2:12,US6,SSD,Commercial,2062
,,,,
9/25/2017 2:12,US7,HDD,PCI,793
,,,,
9/25/2017 4:12,AP1,HDD,Commercial,2257
,,,,
9/25/2017 4:12,AP1,SSD,Commercial,14
,,,,
9/25/2017 4:12,AP5,HDD,Commercial,388
,,,,
9/25/2017 4:12,EM2,HDD,Commercial,569
,,,,
9/25/2017 4:12,EM2,SSD,Commercial,627
,,,,
9/25/2017 4:12,EM3,HDD,Commercial,2834
,,,,
9/25/2017 4:12,EM3,SSD,Commercial,710
,,,,
9/25/2017 4:12,US2,HDD,Commercial,10317
,,,,
9/25/2017 4:12,US2,SSD,Commercial,14158
,,,,
9/25/2017 4:12,US2,SSD,Commercial,174
,,,,
9/25/2017 4:12,US2,SSD,Commercial,86
,,,,
9/25/2017 4:12,US6,HDD,Commercial,2993
,,,,
9/25/2017 4:12,US6,SSD,Commercial,2063
,,,,
9/25/2017 4:12,US7,HDD,PCI,793
,,,,
9/25/2017 5:12,AP1,HDD,Commercial,2258
,,,,
9/25/2017 5:12,AP1,SSD,Commercial,14
,,,,
9/25/2017 5:12,AP5,HDD,Commercial,385
,,,,
9/25/2017 5:12,EM2,HDD,Commercial,568
,,,,
9/25/2017 5:12,EM2,SSD,Commercial,627
,,,,
9/25/2017 5:12,EM3,HDD,Commercial,2834
,,,,
9/25/2017 5:12,EM3,SSD,Commercial,706
,,,,
9/25/2017 5:12,US2,HDD,Commercial,10329
,,,,
9/25/2017 5:12,US2,SSD,Commercial,14159
,,,,
9/25/2017 5:12,US2,SSD,Commercial,174
,,,,
9/25/2017 5:12,US2,SSD,Commercial,86
,,,,
9/25/2017 5:12,US6,HDD,Commercial,2994
,,,,
9/25/2017 5:12,US6,SSD,Commercial,2064
,,,,
9/25/2017 5:12,US7,HDD,PCI,790
,,,,
9/25/2017 7:12,AP1,HDD,Commercial,2257
,,,,
9/25/2017 7:12,AP1,SSD,Commercial,14
,,,,
9/25/2017 7:12,AP5,HDD,Commercial,394
,,,,
9/25/2017 7:12,EM2,HDD,Commercial,570
,,,,
9/25/2017 7:12,EM2,SSD,Commercial,632
,,,,
9/25/2017 7:12,EM3,HDD,Commercial,2831
,,,,
9/25/2017 7:12,EM3,SSD,Commercial,717
,,,,
9/25/2017 7:12,US2,HDD,Commercial,10342
,,,,
9/25/2017 7:12,US2,SSD,Commercial,14148
,,,,
9/25/2017 7:12,US2,SSD,Commercial,174
,,,,
9/25/2017 7:12,US2,SSD,Commercial,86
,,,,
9/25/2017 7:12,US6,HDD,Commercial,2977
,,,,
9/25/2017 7:12,US6,SSD,Commercial,2062
,,,,
9/25/2017 7:12,US7,HDD,PCI,790
,,,,
9/25/2017 8:12,AP1,HDD,Commercial,2222
,,,,
9/25/2017 8:12,AP1,SSD,Commercial,14
,,,,
9/25/2017 8:12,AP5,HDD,Commercial,389
,,,,
9/25/2017 8:12,EM2,HDD,Commercial,571
,,,,
9/25/2017 8:12,EM2,SSD,Commercial,634
,,,,
9/25/2017 8:12,EM3,HDD,Commercial,2829
,,,,
9/25/2017 8:12,EM3,SSD,Commercial,717
,,,,
